Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,None,Myerson,0.6587067638888888,0.7142775939639514,0.2857224060360486,0.7718309859154929,-0.23712901335578263,0.27347479286525295,,0.5004217391049411
XGB,None,Owen-Domain,0.6587067638888888,0.20598289809563416,0.7940171019043658,0.7718309859154929,0.4108040627048127,0.6588840501748905,2.5502575411207618,0.8389489281432054
XGB,None,Owen-Data,0.6587067638888888,0.14701559289295396,0.852984407107046,0.8478873239436618,0.14062929003983796,0.6138336736968486,3.9623146482904668,0.7993785830490434
XGB,None,Owen-Model,0.6587067638888888,0.2542108096503259,0.7457891903496741,0.8859154929577465,0.13415971955712183,0.588621467621514,,0.777233247693802
XGB,None,R-Myerson,0.6587067638888888,0.07970730960919305,0.920292690390807,1.0,0.1522633744855967,0.6908520216254679,,0.8670282420392
XGB,SMOTE,SHAP,0.6331564305555555,0.881191611289978,0.11880838871002197,0.8669014084507043,0.9848843216896057,0.656864706283444,,0.39534403216974146
XGB,SMOTE,Banzhaf,0.6331564305555555,0.11626851904606034,0.8837314809539396,0.7908450704225353,0.4914357437021157,0.7220040983595302,,0.4525597188118055
XGB,SMOTE,Myerson,0.6331564305555555,0.8121622081767129,0.18783779182328708,0.7147887323943661,0.9888744792864156,0.6305003345013562,,0.37218668319361264
XGB,SMOTE,Owen-Domain,0.6331564305555555,0.29923335177833255,0.7007666482216675,1.0,0.362262814212211,0.6876764874779595,2.5502575411207618,0.42240779745097196
XGB,SMOTE,Owen-Data,0.6331564305555555,0.19312850982294005,0.80687149017706,0.8478873239436618,0.25757575757575757,0.6374448572321598,3.9623146482904668,0.3782864582111664
XGB,SMOTE,Owen-Model,0.6331564305555555,0.42526900769897696,0.5747309923010231,0.8098591549295775,0.32769092888924384,0.5707603587066148,,0.31971361542098226
XGB,SMOTE,R-Myerson,0.6331564305555555,0.14888475891871564,0.8511152410812843,1.0,0.3662551440329218,0.7391234617047354,,0.46759664343533897
XGB,SMOTETomek,SHAP,0.6327195138888888,0.7791463136672974,0.22085368633270264,0.8478873239436618,0.9821643829345703,0.6836351310703115,,0.4113026244062576
XGB,SMOTETomek,Banzhaf,0.6327195138888888,0.1182711504869692,0.8817288495130308,0.8098591549295775,0.5428962019746472,0.7448280688057518,,0.4650519124881714
XGB,SMOTETomek,Myerson,0.6327195138888888,0.7171679773217918,0.2828320226782082,0.8098591549295775,0.9874694944518015,0.693386890686529,,0.4198681575595072
XGB,SMOTETomek,Owen-Domain,0.6327195138888888,0.23840088194712974,0.7615991180528703,1.0,0.4494680419372335,0.7370223866633678,2.5502575411207618,0.45819573147001674
XGB,SMOTETomek,Owen-Data,0.6327195138888888,0.19939719638266185,0.8006028036173382,0.8478873239436618,0.318172383908055,0.655554170489685,3.9623146482904668,0.3866374964401783
XGB,SMOTETomek,Owen-Model,0.6327195138888888,0.34333681828028817,0.6566631817197118,0.8478873239436621,0.33792769679743384,0.6141594008202692,,0.35027808173671804
XGB,SMOTETomek,R-Myerson,0.6327195138888888,0.15216576239035443,0.8478342376096456,1.0,0.4115226337448559,0.7531189571181672,,0.47233427808214906
XGB,CostSensitive,SHAP,0.6574435694444445,0.7386104464530945,0.2613895535469055,0.7338028169014085,-0.07262098044157028,0.30752379666891455,,0.5084850524848539
XGB,CostSensitive,Banzhaf,0.6574435694444445,0.11580647437325502,0.884193525626745,0.7147887323943661,0.28599225051605665,0.6283248361790559,,0.7902631158972546
XGB,CostSensitive,Myerson,0.6574435694444445,0.6945225813065578,0.30547741869344225,0.8098591549295775,-0.1425197944406238,0.3242722597274653,,0.5231961939854517
XGB,CostSensitive,Owen-Domain,0.6574435694444445,0.2708072809988471,0.7291927190011529,0.4295774647887323,0.5872752733656184,0.5820151523851678,2.5502575411207618,0.7495866485248042
XGB,CostSensitive,Owen-Data,0.6574435694444445,0.15882183655935822,0.8411781634406418,0.8478873239436618,0.2142857142857143,0.6344504005566726,3.9623146482904668,0.7956435525388206
XGB,CostSensitive,Owen-Model,0.6574435694444445,0.24040130804452606,0.7595986919554739,0.8478873239436621,0.145054970684636,0.5841803288612573,,0.7514884479557231
XGB,CostSensitive,R-Myerson,0.6574435694444445,0.1250008074902663,0.8749991925097337,1.0,0.27983539094650206,0.7182781944854117,,0.8692743408599638
LGB,None,SHAP,0.6542705416666666,0.6683337385355813,0.3316662614644187,0.7528169014084507,0.23136071026832025,0.4386146243803965,,0.5687598529830087
LGB,None,Banzhaf,0.6542705416666666,0.13588455786980191,0.8641154421301981,0.7908450704225353,-0.010074851593278774,0.5482952203198181,,0.6650986490321756
LGB,None,Myerson,0.6542705416666666,0.6536185431999243,0.3463814568000757,0.9049295774647889,0.27683176829470707,0.5093809341865239,,0.6309179861438652
LGB,None,Owen-Domain,0.6542705416666666,0.3015663140839003,0.6984336859160998,0.7718309859154928,0.2718281887842381,0.5806976202052768,2.5502575411207618,0.6935595464893054
LGB,None,Owen-Data,0.6542705416666666,0.20461889431100885,0.7953811056889911,0.8478873239436618,0.4523809523809524,0.6985497940045351,3.9623146482904668,0.7970759108776659
