Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,None,R-Myerson,0.7789368287527063,0.1593064388452441,0.8406935611547559,1.0,0.41869918699186986,0.7531309160488753,,0.6461569279687667
XGB,SMOTE,SHAP,0.7712810978939637,0.5006844997406006,0.4993155002593994,0.7722222222222221,0.6066433787345886,0.62606036707207,,0.2837486479934929
XGB,SMOTE,Banzhaf,0.7712810978939637,0.3545654170424186,0.6454345829575814,0.5064814814814814,0.29257911394415165,0.48149839279440476,,0.16294614838294832
XGB,SMOTE,Myerson,0.7712810978939637,0.442725778650766,0.557274221349234,0.6962962962962962,0.7968163123929459,0.683462276679492,,0.3317162701682992
XGB,SMOTE,Owen-Domain,0.7712810978939637,0.2621691324025513,0.7378308675974488,0.7722222222222221,0.6468920484995905,0.7189817127730871,2.12020462371889,0.3613979114595403
XGB,SMOTE,Owen-Data,0.7712810978939637,0.2779382873313632,0.7220617126686368,1.0,0.6962935743593581,0.8061184290093316,10.484917533398352,0.43421327789175834
XGB,SMOTE,Owen-Model,0.7712810978939637,0.23233275531712802,0.767667244682872,1.0,0.6305814288379704,0.7994162245069474,1.0,0.42861261381094024
XGB,SMOTE,R-Myerson,0.7712810978939637,0.20725633323333262,0.7927436667666674,1.0,0.8617886178861788,0.884844094884282,,0.49999999164354936
XGB,SMOTETomek,SHAP,0.7719488152242332,0.4804876148700714,0.5195123851299286,0.7912037037037036,0.6324575543403625,0.6477245477246649,,0.3241994122949925
XGB,SMOTETomek,Banzhaf,0.7719488152242332,0.27922960021908905,0.720770399780911,0.5824074074074073,0.4137581528133754,0.5723119866672312,,0.26118127821588216
XGB,SMOTETomek,Myerson,0.7719488152242332,0.5661487528586421,0.4338512471413579,0.7342592592592592,0.820392749386707,0.6628344185957746,,0.3368259012395657
XGB,SMOTETomek,Owen-Domain,0.7719488152242332,0.2838196783350387,0.7161803216649614,0.7152777777777777,0.5860710101033674,0.6725097031820355,2.12020462371889,0.34491100500425786
XGB,SMOTETomek,Owen-Data,0.7719488152242332,0.29768157291174435,0.7023184270882556,1.0,0.6554131932506505,0.7859105401129687,10.484917533398352,0.43967385413961996
XGB,SMOTETomek,Owen-Model,0.7719488152242332,0.23253989104696904,0.767460108953031,1.0,0.5915042666075587,0.7863214585201965,1.0,0.4400172360765169
XGB,SMOTETomek,R-Myerson,0.7719488152242332,0.20832024504823687,0.7916797549517631,1.0,0.7357723577235773,0.8424840375584468,,0.48694921778398875
XGB,CostSensitive,SHAP,0.7790087378094036,0.5878181457519531,0.4121818542480469,0.8291666666666666,0.2662709951400757,0.5025398386849297,,0.43915838828680753
XGB,CostSensitive,Banzhaf,0.7790087378094036,0.2978285684153746,0.7021714315846255,0.5444444444444443,0.4970741776587639,0.5812300178959445,,0.5049154477831994
XGB,CostSensitive,Myerson,0.7790087378094036,0.66092507334655,0.33907492665344996,0.6013888888888888,0.4051528319676034,0.448538882503314,,0.3940327560401916
XGB,CostSensitive,Owen-Domain,0.7790087378094036,0.12916398425554038,0.8708360157444597,1.0,0.26952503666350386,0.7134536841359878,2.12020462371889,0.6154075012383342
XGB,CostSensitive,Owen-Data,0.7790087378094036,0.22541081654397552,0.7745891834560245,1.0,0.4581334134831807,0.7442408656464017,10.484917533398352,0.6411346573663904
XGB,CostSensitive,Owen-Model,0.7790087378094036,0.2616699512122969,0.7383300487877031,1.0,0.33036420668955835,0.6895647518257538,1.0,0.595444832974269
XGB,CostSensitive,R-Myerson,0.7790087378094036,0.16752908721004742,0.8324709127899526,1.0,0.5121951219512195,0.781555344913724,,0.6723163176175178
LGB,None,SHAP,0.7862207082278712,0.4492728724800254,0.5507271275199745,0.9050925925925926,0.08007212179944574,0.5119639473040042,,0.6884042038162148
LGB,None,Banzhaf,0.7862207082278712,0.4023463499835406,0.5976536500164594,0.7152777777777777,0.5354712744392316,0.6161342340778229,,0.775453589315433
LGB,None,Myerson,0.7862207082278712,0.580386298702811,0.419613701297189,0.4305555555555555,0.03801479165569244,0.29606134950281227,,0.5079862646097519
LGB,None,Owen-Domain,0.7862207082278712,0.20117113438780904,0.7988288656121909,0.8291666666666666,0.1480320325527382,0.5920091882771986,2.12020462371889,0.7552936139796191
LGB,None,Owen-Data,0.7862207082278712,0.18345455274528655,0.8165454472547135,1.0,0.35872523702598347,0.7250902280935656,10.484917533398352,0.8665021274280369
LGB,None,Owen-Model,0.7862207082278712,0.17128215983194273,0.8287178401680573,1.0,0.1722887063779898,0.6670021821820157,1.0,0.8179611388404767
LGB,None,R-Myerson,0.7862207082278712,0.05996807537589283,0.9400319246241071,1.0,0.33739837398373984,0.7591434328692823,,0.8949585197622683
LGB,SMOTE,SHAP,0.7720891604038458,0.5452973136039388,0.45470268639606115,0.9430555555555555,0.8338042366906605,0.7438541595474257,,0.4092267273568724
LGB,SMOTE,Banzhaf,0.7720891604038458,0.4748043322452413,0.5251956677547587,0.41157407407407404,0.3342211762139457,0.4236636393475928,,0.1416611010224761
LGB,SMOTE,Myerson,0.7720891604038458,0.5101207160677169,0.4898792839322831,0.8671296296296296,0.9041737923431169,0.7537275686350098,,0.4174773928822802
LGB,SMOTE,Owen-Domain,0.7720891604038458,0.2233687139662061,0.7766312860337938,0.6583333333333332,0.83749743483473,0.757487351400619,2.12020462371889,0.4206192367755149
LGB,SMOTE,Owen-Data,0.7720891604038458,0.2597315924640926,0.7402684075359074,1.0,0.5795001005113072,0.7732561693490715,10.484917533398352,0.43379637158980466
LGB,SMOTE,Owen-Model,0.7720891604038458,0.2532903381699009,0.7467096618300991,1.0,0.5179331474756569,0.754880936435252,1.0,0.41844119898644944
LGB,SMOTE,R-Myerson,0.7720891604038458,0.12880118382090153,0.8711988161790984,1.0,0.5853658536585366,0.8188548899458783,,0.471900717180415
LGB,SMOTETomek,SHAP,0.7720182149986956,0.4958836925182597,0.5041163074817403,0.9430555555555555,0.8341663026515005,0.7604460552295987,,0.42071725845772184
LGB,SMOTETomek,Banzhaf,0.7720182149986956,0.44878083741401636,0.5512191625859837,0.4685185185185184,0.2771442276719083,0.43229396959213673,,0.1464985892987222
LGB,SMOTETomek,Myerson,0.7720182149986956,0.4852064479219963,0.5147935520780037,0.8481481481481481,0.9052901929687307,0.7560772977316275,,0.41706652783797005
LGB,SMOTETomek,Owen-Domain,0.7720182149986956,0.21236997221757284,0.7876300277824272,0.6583333333333332,0.8344035331705392,0.7601222980954332,2.12020462371889,0.4204467124080475
LGB,SMOTETomek,Owen-Data,0.7720182149986956,0.25003968305897395,0.749960316941026,1.0,0.6105937920410375,0.7868513696606878,10.484917533398352,0.4427827290091348
LGB,SMOTETomek,Owen-Model,0.7720182149986956,0.19469345704831942,0.8053065429516806,1.0,0.5079282516986953,0.7710782648834585,1.0,0.4296020119275564
LGB,SMOTETomek,R-Myerson,0.7720182149986956,0.12176660795709883,0.8782333920429012,1.0,0.5772357723577236,0.8184897214668749,,0.4692211613897286
LGB,CostSensitive,SHAP,0.7859051347913724,0.4248380445184899,0.5751619554815102,0.9050925925925926,0.08026215700955684,0.5201722350278865,,0.6847017905107539
LGB,CostSensitive,Banzhaf,0.7859051347913724,0.4324852725135875,0.5675147274864125,0.5254629629629628,0.38016234104068247,0.4910466771633526,,0.6603631619732848
LGB,CostSensitive,Myerson,0.7859051347913724,0.5659910027302423,0.4340089972697577,0.39259259259259255,0.032910239986138824,0.28650394328282974,,0.48943803692980953
LGB,CostSensitive,Owen-Domain,0.7859051347913724,0.20403696785719716,0.7959630321428028,0.8291666666666666,0.13540332298687321,0.5868443405987808,2.12020462371889,0.7404160061439207
LGB,CostSensitive,Owen-Data,0.7859051347913724,0.18532576176458718,0.8146742382354129,1.0,0.3640639238597198,0.7262460540317108,10.484917533398352,0.8569063592733366
LGB,CostSensitive,Owen-Model,0.7859051347913724,0.14242932201944347,0.8575706779805565,1.0,0.1618685281505329,0.6731464020436965,1.0,0.8125338974232967
LGB,CostSensitive,R-Myerson,0.7859051347913724,0.06872856965259878,0.9312714303474012,1.0,0.3536585365853659,0.7616433223109224,,0.8864859116340464
