Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
LGB,SMOTETomek,Owen-Data,0.6851489995128954,0.07014800306183049,0.9298519969381696,1.0,0.8627450980392157,0.930865698325795,1.0,0.7579593615741451
LGB,SMOTETomek,Owen-Model,0.6851489995128954,0.10344001480857272,0.8965599851914273,0.8190476190476191,0.9078117962133753,0.8744731334841405,1.0,0.7253057983448619
LGB,SMOTETomek,R-Myerson,0.6851489995128954,0.08968970906129602,0.910310290938704,1.0,0.9385964912280702,0.9496355940555914,,0.7688278861525348
LGB,CostSensitive,SHAP,0.714920460954725,0.6963091027269941,0.3036908972730059,0.38928571428571423,0.037966207287364974,0.24364760628202836,,0.5785027885712116
LGB,CostSensitive,Banzhaf,0.714920460954725,0.6818737645949229,0.3181262354050771,0.14047619047619045,-0.09437924045422717,0.1214077284756801,,0.5077209826665248
LGB,CostSensitive,Myerson,0.714920460954725,0.5899723830083343,0.4100276169916657,0.38928571428571423,0.04708504780009134,0.2821327930258237,,0.6007872596226338
LGB,CostSensitive,Owen-Domain,0.714920460954725,0.24072335950723125,0.7592766404927688,0.3666666666666667,0.17684911351898291,0.43426414022613946,2.076227772079642,0.6888774285821454
LGB,CostSensitive,Owen-Data,0.714920460954725,0.13112209366041433,0.8688779063395857,1.0,0.36274509803921573,0.7438743347929337,1.0,0.868154184181136
LGB,CostSensitive,Owen-Model,0.714920460954725,0.2987674827376184,0.7012325172623817,0.7738095238095237,0.19898046372420655,0.5580075015987039,1.0,0.7605298119438336
LGB,CostSensitive,R-Myerson,0.714920460954725,0.169386793012241,0.830613206987759,1.0,0.30701754385964913,0.7125435836158027,,0.8500124190839807
