Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,SMOTE,Owen-Model,0.7248610159205607,0.265977432887349,0.734022567112651,0.1010498687664042,0.5410192718795391,0.45869723591953143,2.253540637311075,0.6215085131267003
XGB,SMOTE,R-Myerson,0.7248610159205607,0.15838719173985757,0.8416128082601424,1.0,0.9999999999999996,0.9472042694200472,,0.9788649782177447
XGB,SMOTETomek,SHAP,0.7248610159205607,0.7739952802658081,0.2260047197341919,0.6583989501312336,0.8417847752571106,0.5753961801528931,,0.7068770325771925
XGB,SMOTETomek,Banzhaf,0.7248610159205607,0.22167532447248162,0.7783246755275184,0.352755905511811,0.3951395497952035,0.5087400436115109,,0.658116217077022
XGB,SMOTETomek,Myerson,0.7248610159205607,0.6607041119794936,0.33929588802050636,0.6763779527559056,0.8147705465405518,0.6101481291056545,,0.7322990485997523
XGB,SMOTETomek,Owen-Domain,0.7248610159205607,0.2264415702688865,0.7735584297311136,0.5145669291338583,0.941896277779223,0.7433405455480648,0.8248534616153707,0.829733001138214
XGB,SMOTETomek,Owen-Data,0.7248610159205607,0.12386304190133507,0.8761369580986649,1.0,0.9849624060150376,0.9536997880379008,7.522690800304821,0.9836166305237022
XGB,SMOTETomek,Owen-Model,0.7248610159205607,0.265977432887349,0.734022567112651,0.1010498687664042,0.5410192718795391,0.45869723591953143,2.253540637311075,0.6215085131267003
XGB,SMOTETomek,R-Myerson,0.7248610159205607,0.15838719173985757,0.8416128082601424,1.0,0.9999999999999996,0.9472042694200472,,0.9788649782177447
XGB,CostSensitive,SHAP,0.687860783937664,0.7061988115310669,0.2938011884689331,0.7482939632545932,0.8859542012214661,0.6426831483840942,,0.256099454116395
XGB,CostSensitive,Banzhaf,0.687860783937664,0.25556998691786575,0.7444300130821342,0.352755905511811,0.40187633240431353,0.49968741699941954,,0.15149410437442062
XGB,CostSensitive,Myerson,0.687860783937664,0.637542547562885,0.362457452437115,0.4965879265091863,0.8197332273371601,0.5595928687611538,,0.1953166064330994
XGB,CostSensitive,Owen-Domain,0.687860783937664,0.2681161442137825,0.7318838557862175,1.0,0.9749238344755616,0.9022692300872597,0.8248534616153707,0.4459938838435368
XGB,CostSensitive,Owen-Data,0.687860783937664,0.1425031633488355,0.8574968366511645,1.0,0.9849624060150378,0.9474864142220674,7.522690800304821,0.4790715101122866
XGB,CostSensitive,Owen-Model,0.687860783937664,0.19133830035612884,0.8086616996438711,0.352755905511811,0.8451423073710616,0.6688533041755812,2.385176784443833,0.2752436500505111
