Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,SMOTETomek,Owen-Model,0.7721551055262488,0.38374104042678076,0.6162589595732193,0.41052631578947363,0.7365160327067942,0.587767102689829,2.250146289861359,0.34967572055192775
XGB,SMOTETomek,R-Myerson,0.7721551055262488,0.18698371893647267,0.8130162810635273,1.0,0.8680555555555557,0.8936906122063609,,0.5404594328282151
XGB,CostSensitive,SHAP,0.7848324318378765,0.7809635400772095,0.21903645992279053,0.5368421052631578,0.3378918170928955,0.3645901274262813,,0.5929040747779808
XGB,CostSensitive,Banzhaf,0.7848324318378765,0.6709449188870776,0.32905508111292237,0.2842105263157895,0.4309673158411112,0.348077641089941,,0.5826063587013801
XGB,CostSensitive,Myerson,0.7848324318378765,0.61540503362578,0.38459496637421997,0.5578947368421053,0.24349326167847574,0.39532765496493366,,0.6120729827814431
XGB,CostSensitive,Owen-Domain,0.7848324318378765,0.21668209577031022,0.7833179042296898,1.0,0.6138433645563414,0.7990537562620104,1.750381195610541,0.863849528068906
XGB,CostSensitive,Owen-Data,0.7848324318378765,0.428745561270695,0.571254438729305,0.34736842105263155,0.15954369487364337,0.35938885155185996,2.1111937285390665,0.5896603923246008
XGB,CostSensitive,Owen-Model,0.7848324318378765,0.4771056472680798,0.5228943527319202,0.6631578947368421,0.3256804467788033,0.5039108980825219,2.99290983396725,0.679788975729192
XGB,CostSensitive,R-Myerson,0.7848324318378765,0.3382813508960268,0.6617186491039733,1.0,0.40277777777777773,0.6881654756272504,,0.7946960397970574
LGB,None,SHAP,0.7824706512319942,0.6537996427053121,0.3462003572946879,0.7052631578947368,0.030559036050196647,0.3606741837465405,,0.5192193902167797
LGB,None,Banzhaf,0.7824706512319942,0.5658714037939826,0.4341285962060174,0.24210526315789474,0.08200635374513461,0.2527467377030156,,0.45191237335748974
LGB,None,Myerson,0.7824706512319942,0.7099953843987943,0.2900046156012057,0.368421052631579,0.015435289811321825,0.2246203193480355,,0.43437183678585034
LGB,None,Owen-Domain,0.7824706512319942,0.3605352439090794,0.6394647560909206,0.5578947368421052,-0.09667950318378304,0.3668933299164142,1.750381195610541,0.5230978492320821
LGB,None,Owen-Data,0.7824706512319942,0.4857734815150824,0.5142265184849176,0.34736842105263155,0.2635240937788863,0.37503967777214514,2.1111937285390665,0.5281781730289243
LGB,None,Owen-Model,0.7824706512319942,0.40489553542417095,0.595104464575829,0.8105263157894737,0.05316673545843653,0.486265838607913,,0.5975423742307953
LGB,None,R-Myerson,0.7824706512319942,0.3804475747161233,0.6195524252838767,1.0,0.1805555555555555,0.600035993613144,,0.6684930917890797
LGB,SMOTE,SHAP,0.7708138244662746,0.7212683392240289,0.2787316607759711,0.6421052631578946,0.5418966402365836,0.48757785472348303,,0.24673505313264205
